business_id,name,postal_code,latitude,longitude,stars,review_count,is_open
QqNTFJdyPWpWAoO5ecw93w,Kathy's Airport Limousine Service,34608,28.4919153,-82.544815,2.0,7.0,1
BP5zBLaUz8QPCNgPwgBoRg,Tire Kingdom,33563,27.9910123,-82.1221107244,2.5,9.0,1
Yas-A9Jf07TJCIcgZny04w,China City Restaurant,33701,27.7846206,-82.6383517,2.5,14.0,0
1o_M5JdOkJJFNj1rIDIlng,The Juice Pod,19064,39.9249328,-75.3402158,4.0,19.0,1
n5rWjvJHmlEwr4rd13ZRqw,Diana Michaels Jewelers,18938,40.3652475,-74.9519527,4.5,10.0,1
aSJdDcspNCf-2oNF2E6SJQ,White Castle,63136,38.7061191433,-90.2701565031,2.0,6.0,1
ZuOtTcUKmthgvhKo7B_-sg,Music City Pub Crawl,37201,36.1632454,-86.7760574,4.5,55.0,1
q9dLguaNI58Rs5GJuJAWIg,Dead Ringer Analog Bar,89512,39.5309028,-119.8080593,4.5,15.0,1
Q-a-DzqRufrPL6EcUDpyag,Dierbergs Markets,63303,38.7825309858,-90.5346399689,3.5,23.0,1
3J3aZkNvgCh-LKeUrSB1FQ,Ace Hardware Oak Street,70118,29.949161,-90.132406,5.0,5.0,0
GILL0ZkvVXJaNQzYRXfMQw,Paris Parker Salon & Spa,70115,29.9244207343,-90.1079344048,4.0,119.0,1
5RXu-z4IRQFhkdB1R01yHA,Brooms N Buckets,70170,29.9570466757,-90.070387,5.0,40.0,1
iFGmwBbHTCcA421iYqOYcQ,Stylist Inside,34638,28.2638132,-82.492625,4.5,6.0,1
fsUszFqMLQYCLU-hlXDGsQ,Jiffy Lube,83616,43.6914869,-116.3351664,3.0,6.0,1
FH8ZnbOiLpc5pcSsdqTfjg,Valley Of Fear & The Original Haunted Hayride,19053,40.165983,-74.995869,2.5,62.0,1
hDiCHlTXKGUj1Yh4tq223w,Pasquales,46221,39.7132613,-86.2360801,3.0,26.0,1
GInRkBWvuyJCjFVHYdzkPQ,Licata's Italian Deli,19464,40.2427158,-75.6180811,4.5,8.0,0
JQ75_672GKJQ3tK1togIWw,Golden Capital Restaurant,T8A 2G4,53.5126039502,-113.3179124712,3.5,8.0,1
Ju5N_-2Jk374uBu4zaxGAA,Yogurt Court,83714,43.6675459002,-116.2767655402,2.5,7.0,0
yWSz17UUBD_yaY0T23mo_w,Andro Beavers & Associates,33511,27.9082595,-82.2909146,5.0,5.0,1
URx5X3g4IoDHbIidFO0bLA,Gateway Parks Eagle,83616,43.684826,-116.403473,4.5,16.0,1
RjiHOpvivcEm-vCPNCd6eg,Diamondback Police Supply,85710,32.219336,-110.8413116,4.5,23.0,0
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,33543,28.187946572,-82.3500558385,4.5,127.0,1
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,93013,34.3965102,-119.5216815,4.5,460.0,1
vMp55ea__Pk0fYbBDCn6jg,Dunkin',33511,27.8940624,-82.2719595,2.0,23.0,1
ZY4R4YD3uGmzyECzEdr1rg,Project Management Academy,46032,39.935618,-86.159413,5.0,5.0,1
feVi5a5xZaahs4WsUfi1tw,CVS Pharmacy,34677,28.0439,-82.6769,3.5,17.0,1
PdMXmOWDRHICAx6SLgu1dQ,24,19103,39.9515211,-75.1798731,3.5,111.0,0
ELKgARoj5UNjQXUkX8T8KQ,Laundromat,46220,39.8748864619,-86.1195512452,4.5,78.0,1
KsDY9IYqvumohkp74w5i6A,Jersey Mike's Subs,08043,39.848349,-74.97713,4.0,21.0,1
iRHVKPJA4378CQ831E3TgA,DSW Designer Shoe Warehouse,08053,39.8895323,-74.9266315,4.0,15.0,1
hK59rATCI9o_rmeQu57RWw,De Ville Coffee House & Creperie,70116,29.958501,-90.06163,4.5,36.0,0
S2LinHvVEXAm2jv84_kXLw,St. Louis Artists' Guild,63105,38.6376776,-90.3195495,4.0,9.0,0
XNWVT7tR7yAzCyf0VQ-ijA,Groove Room Studios,37076,36.181686,-86.624583,4.5,10.0,1
VK5NEKDHnZG8YcAw2JpaWw,Spring Hollow Golf Club,19475,40.185507,-75.574882,3.0,29.0,1
0gKgJdXhC9ps47oLH8Jd0Q,Aj's Bikes and Boards,33596,27.894047,-82.2572688,4.5,44.0,1
Tuzyf8Z-R_i661AeJAc9QQ,Indigo Point,33511,27.9112563,-82.315876,2.0,5.0,1
sOcGOqOeObtIBhuvcWuY8g,Gallagher's Pub,T6C 0Z3,53.5177345,-113.4666105,2.5,6.0,0
dD2p903p8lU0IgXT3OFluA,Edgehill Cafe,37212,36.1429685,-86.7923549,3.5,245.0,0
u2vLwrSEMtrLc9Og15TTug,Massage Heights,T5P 4B3,53.5452767,-113.6121675,3.5,9.0,1
ygnm0ze5oL4E9JpysZAxBA,Absolute Luxury,33578,27.8585758,-82.3397635,1.0,5.0,1
BBylWmPeTN_zqapYJKSPmQ,Treehouse Yoga for Children,19380,40.0091374,-75.6163078,5.0,5.0,1
uzpiSVy6DTQBNByAhT0Z2Q,Holiday Nail Salon,19148,39.9223225281,-75.1527823,3.5,28.0,1
8f9Jqi4L69SQZIkU5r66Lw,Lee Read Diamonds,83642,43.5940744,-116.3860335,3.5,20.0,1
dBCNUSbz5-8nQNrxWo5deg,Blue Sage Vegetarian Grille,18966,40.1751076427,-75.0432257715,4.5,572.0,1
0C1Ux9EjTz7WHtmSHph0RA,Hampton Medical Clinic,T6M,53.4957867,-113.6666016,2.5,7.0,1
b9KOyYWdQ8Xz8CrDdE4SOw,PolyEsther's Costume Boutique,89501,39.518748,-119.809884,4.5,35.0,0
2YOLYLqNr-KOsPQVjTtYjQ,JOANN Fabrics and Crafts,33710,27.7951457,-82.7299515,2.0,38.0,1
5TUFmLAo5f-pzjrVouM1ug,Nitpicking in NOLA,70170,29.9518688643,-90.070132555,5.0,6.0,1
EYI8_RsZyfu8x6lYgvc-2w,ImmediaDent - Urgent Dental Care,46250,39.905771308,-86.0607146613,2.0,22.0,0
O6bNAryoL-iNAehojA8mQw,One Hour Heating & Air Conditioning - Largo,33777,27.870901,-82.7435853,2.5,20.0,1
zQ3tnBABoypncWu5oW2bKA,Huddles Frozen Yogurt,46032,39.978629,-86.1287849,4.5,19.0,0
ARb-hdkQ7Qla0FKCo4SPcA,Rosemont Plaza,19010,40.0265391,-75.330126,4.0,10.0,1
GduRGjJmz2syYgaL83RInw,Visionworks,85705,32.290928,-110.97878,3.5,14.0,1
6mCsrUp9Vl4iXMbOxWtVjA,Dosa Hut Indian Grill,37211,36.0810108,-86.7280648,4.0,99.0,0
71U7MxQEhwitJOm4CQpRwQ,KELP Sushi Joint,33629,27.920067,-82.4989209,4.0,325.0,1
_KA2wtiimFOcGOPIFdcWzA,Urban Tan,63109,38.5920583,-90.3020666,2.0,8.0,0
gx0VM1yytDYERwTXOkNC9Q,DND Plumbing,34637,28.290178,-82.4644445,5.0,7.0,1
mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,08075,40.0377027,-74.9592809,5.0,8.0,1
1gVkgLjul7xSIsJRCZHhmg,Straight Edge Barber Shop,85711,32.2211321,-110.8703351,4.0,11.0,1
Mt1FB8hM4XTi3Tk4i0q5gQ,Nicola's Pizza,08530,40.3664177,-74.9416785,4.0,54.0,1
O0k_pEr2UR6iEX2nv2Bbpg,Creve Coeur Golf Course,63141,38.6667839,-90.4332859,4.0,6.0,1
3vTG6LQyr3obzfvrK1l1hA,7-Eleven,89441,39.6385027425,-119.7128690779,2.0,12.0,1
-AjSXsdPtBhWl0kY1-QsoA,Optilife Chiropractic,33626,28.083473,-82.5772677,5.0,30.0,1
_-SSObHzljeA11HAF0lIrQ,Hardee's,33614,27.9955205,-82.512474,2.5,27.0,0
4mKAD2m2ek-z51ZPqL6-aw,Richard Kenneth Jewelers,19103,39.9497725,-75.1693442,3.0,16.0,1
2DsplH_vy4GCcEnVpn0AbA,Cafe Olivia,46204,39.768973,-86.153309,4.5,34.0,1
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,33710,27.7854888011,-82.7302946082,4.0,125.0,1
Al72SF73U4_WBqY112IhUQ,Glow by Natalia Barlow,33609,27.9407591,-82.5104655,5.0,13.0,1
dDbLYwjs5KH_rWbIjXNdoA,Weinhardt Party Rentals,63110,38.6153507,-90.2860213,3.5,16.0,1
A9R_S909r4-7rSy8dt0sQQ,SmartStyle,85614,31.912481,-110.98188,3.5,8.0,1
fEt_J2Lx80kwBy6FYHaT9Q,Sweetwater Wetlands,85750,32.2798568,-111.0203165,4.5,16.0,1
ytFuMCUQXUSWuvpZMP1uEA,B&L Nails Spa,85706,32.1336285,-110.9319893,3.0,31.0,1
wcpL6sD6jKsBO0tbdK2KEA,McDonald's,46038,39.9575816,-86.0106627,2.0,34.0,1
k6NkyANDoAMSNpa9_VD8IQ,Rosa Mezcal,70130,29.9316559894,-90.0736488057,4.0,76.0,0
ZH-D4qbLggBSvwpF0zXrQQ,The Original Pancake House,83704,43.6192456,-116.2546881,4.0,155.0,1
yX-eHIG--H3geTNWZ2Q6SA,Crush Gourmet Raspados,85712,32.2436522,-110.8859797,5.0,5.0,0
zIDuAuwyaLmNwv4k18mbwA,India Palace,46254,39.8317759,-86.2404209,3.5,167.0,1
zQ62qOqUQScSb7ZCTLbpGg,Octopus Car Wash,85710,32.2061817,-110.8382603,2.0,90.0,1
yQhu3LbnB2gQgrquHZ_S6Q,Saladworks,18940,40.2340046,-74.9414872286,3.0,42.0,0
ZfWVso8VlT0VN14rxVHccQ,Candida's Pizza,19002,40.154294,-75.2229125,2.5,22.0,0
yEiLR0LPcTVNTc0pQ3mQ5Q,J C Automotive Service,33705,27.7127624,-82.6467828,4.0,13.0,1
ufscOQH8rFo4BHIHj0au3A,Kristi's Pet Grooming,89503,39.5425853958,-119.85849863,4.0,49.0,1
0vx-NZf-1Pimrrfk1rVO6w,Mungenast Lexus of St Louis,63011,38.5951303,-90.478697,3.0,37.0,1
iEDyJb1Hlouy3jkLX4Oocw,Cooper Medical Center,08102,39.941645,-75.116872,3.0,8.0,1
HQolH8hSvmK8mhZc0bYVRw,Global Appliance Parts,19120,40.0311008,-75.1241902,5.0,5.0,1
fiL3n4FM8ET-Lcoy4Q_91A,Ristenpart Law,89501,39.5204967,-119.811906,4.5,6.0,1
xvikNZvp7aIDcC2bxB7JWw,Textbook Brokers UNR,89503,39.5368175,-119.8166841,3.5,44.0,1
q76T2h-U6oHcLhYQuz1Mcg,WMGK 102.9 FM,19004,40.0072693,-75.2205981,2.0,11.0,1
DtxrbAIsSMs4Qshm99AFAQ,Reno Tahoe Shuttle,89503,39.5424616,-119.8410174,3.5,26.0,0
L9gZiajtCvwr96vCVukNUA,Creative Beginnings Pre-School & Kindergarten,85719,32.2559704,-110.9605081,1.0,23.0,1
rTW2Og0Tg-OkLTvRwgYO9Q,Courtyard by Marriott Nashville Downtown,37219,36.1636657502,-86.7784967447,3.0,110.0,1
MbeCFyquZ9stzXSrrSXEgg,ACME Screening Room,08530,40.364578,-74.9446533,4.0,6.0,1
CT4QA-J58P-e8KRKeWPrAw,The Ladies Room,19440,40.2868003715,-75.2658470701,2.5,13.0,1
Gki1ureeRKqlIkQ-AELDVg,Brugada,37201,36.163323,-86.7765917,3.5,49.0,1
Y370KeuqfpmmH0RmRT4F3Q,Tire Choice Auto Service Centers,63301,38.7873899037,-90.5121919513,3.5,13.0,1
L0-MS0MbQhEWAPLkjCqhpg,O'Shucks Seafood & Grill,33708,27.7852179,-82.7821118,3.5,29.0,0
F9T3rX0JmXLZD3lLg4qVGw,Econo Lodge,08031,39.86369,-75.07774,3.5,11.0,0
NNrrPQu98X95J0rWI8Fk2Q,Beauty Nails,08055,39.9005134803,-74.8318005102,3.5,17.0,1
2qhuQ-tnonyLEQLw2cbvAg,Tim Hortons,T6V 1J6,53.6301604595,-113.5449765623,3.0,9.0,1
v2UmYZ1rPT48IroaD0xZAQ,reYOU massage,19107,39.949195,-75.1629437,4.0,63.0,1
v5nFmEgsJL8Cqk_9obH-QQ,International Medical Group,46208,39.809651,-86.158532,1.0,129.0,1
NrL5xcCR9Zhy8kh5mHwvWw,Paige Simmons Salon,37203,36.1447155,-86.8158048,5.0,7.0,1
OMzYjyFo4Z2NAwiHLd10Kw,Sunshine Swim School,85710,32.2350032,-110.8112056,3.0,16.0,1
LVJHr65jC1p8BlzFadwBuQ,Sherwood Nissan,T8H 2A2,53.5434724374,-113.3181441121,2.0,16.0,1
sBWrhJI68m5YEjJw8vsEiA,John's Pass Waverunners,33708,27.786086,-82.783245,3.5,19.0,1
Zj5PX3ZE4V6DB4XqP3HfcQ,Edible Arrangements,08021,39.8050368,-75.0275069,2.5,6.0,1
q2N2KLhAeD0c0p-ryI3uDg,HotBox Pizza,46112,39.85806,-86.390022,3.5,14.0,1
53VjeehvqOIcE3fWNas7ow,Nailtek,18914,40.2712779,-75.2236121,3.0,10.0,1
6jomGWEI4ryImrWPguUQQQ,Santa Barbara Athletic Club,93101,34.413384,-119.7003408,3.0,55.0,1
q4m9o8LDJRrdU1DcgcAm3w,Auntie Anne's,33761,28.0173889,-82.734549,2.5,10.0,1
TgKLEpvqg66KDZA6rVV56A,Audi Boise,83709,43.605278,-116.286249,3.5,27.0,1
kMHZgooGdHN9099Ya0X4vA,La Quinta Inn by Wyndham Indianapolis East-Post Drive,46219,39.80203,-86.010737,2.0,42.0,1
z7sp6u5JnNlq2ziu31EFvw,CVS Optical,19147,39.9315261618,-75.1607671842,2.5,35.0,1
Ed7RUOj9MTUf9U-Y73bYlw,Run Montecito-Summerland,93108,34.4366626,-119.6320753,2.5,8.0,1
H2v510VQj7oyC30izAVPlQ,Windsong Charters & Boat Rentals,34652,28.2321228,-82.7307355,3.5,30.0,1
voKcGki0lA5JETqKFwm6AA,Factotum Barber + Supply,70117,29.9649841114,-90.0422938596,5.0,14.0,1
JomDoQafikclSVVCPkWjnA,Cedar Park Cafe,19143,39.94796,-75.22198,4.0,301.0,1
gI34hM-873fwF1XQ8hOaSg,Joe’s Pizza and Pasta,62035,38.9491828,-90.1903059,4.0,17.0,1
EjzWyITI75CKSKb6RGCG_Q,Sonny's BBQ,33615,27.9958415,-82.5722699,3.0,11.0,0
JJhF7D1_KLwsmpb9srKXig,HouseMaster Home Inspections,19002,40.1636298296,-75.2320228175,4.5,6.0,1
XrqPKqnqbDdWynmaYa0efg,Reno Collective Coworking,89509,39.519632,-119.814983,4.5,5.0,0
OB2RVcodqQ_mcJ8_3F2ELg,Porpoise Pub,33772,27.8518283,-82.7865319,3.5,6.0,0
kJb4o8aZ_93iBMq-Hery1w,BRAKEmax,85706,32.1335924,-110.9239561,5.0,6.0,1
1ddqdY_piKp-abaZ-bGRSA,Crescent City Steak House,70119,29.9733253,-90.0810244,3.5,226.0,1
fI8kWao4ejLDDGgWNxKiHw,Edible Arrangements,37203,36.1482816,-86.8081665,2.5,12.0,1
clOOOBYvd1aUcFxA9uhFjQ,Tony Sopranos Pizza,08518,40.1198350243,-74.8050415413,3.0,21.0,0
lCBLhf37pnkyZ-1MWNF3ag,Gandolfo's New York Deli,33618,28.0642084807,-82.5053286552,2.5,23.0,0
fjvaxQ_-MpCk-e_Hy_9AZA,Board & Brush Greenwood,46142,39.613819,-86.108813,5.0,6.0,1
QjHGUvMNwb2NOidfcd1zLw,Oak Motors,46227,39.70853637,-86.14808449,2.0,9.0,1
KxSCZOc7jX_x1hrMz4DPTw,Kal Tire,T8H 0C1,53.5655216193,-113.322853048,4.0,9.0,1
0pMj5xUAecW9o1P35B0AMw,Wawa,19403,40.141292,-75.389286,3.5,8.0,1
MVmJuns9ZD9QLGltc0Am8g,Triple R's Smokehouse,62258,38.4935850144,-89.8207885399,4.5,8.0,0
fn_VkMsFVyLLx7ishLm1vQ,Aqua Terra Salon & Spa,34655,28.187705,-82.685196,4.0,16.0,1
l7gFSHojInQCglAVbv2_FQ,Tony luke's,08028,39.7053901,-75.1136931,2.5,20.0,0
U68MljMliBJAekbTTYcCaA,Tile Source,63144,38.6147277,-90.3344697,2.0,6.0,1
RuBWR6CAgVi7iWR8LHUi6A,Lee House,T5H 2L9,53.551925,-113.4896661,4.0,30.0,1
gl9APAes1BYYt_8UsDVsPg,Ted's Luncheonette,33770,27.9278613,-82.7961982,4.0,37.0,1
0gKLY_mzf7ibYEZ28tWuXA,US Storage Centers,37027,35.9641647,-86.8197583,4.0,9.0,1
PT_24gEkVdGG6ZhYuX7gMg,Intuitive Readings and Meditation with Zev,85716,32.264931,-110.9352396,4.5,9.0,1
5EGhvgDt_E-JPl4EhQkOtg,Edgehill Cafe,37211,36.024589,-86.71193,4.0,7.0,0
gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,08053,39.916113059,-74.9215189617,4.0,74.0,1
QBOi5JU-ydZEPTJBm9hxaw,Wyoming Barber Shop,63118,38.5994556,-90.2425985,4.0,42.0,1
VeIrgRMOK_0ZToziUd2kUA,Franceschi Park,93103,34.4399258,-119.6939139,4.5,26.0,1
61oyIzeFjG977kMhMxVznw,Distler's Auto Repair,62269,38.5616342,-89.896862,4.0,5.0,1
4nWrhQu2z7SbcPmGP8TcAA,Go Auto Outlet West,T5S 1M9,53.5439617,-113.6295996,1.5,24.0,0
wMyHVb54Ne9SNasa4kjOCg,Carnivore,63110,38.6184117,-90.2741825,4.5,281.0,1
lE9-FQdd_CJXszwT7YD3-Q,"Christopher J. Connolly, DMD, PA",08080,39.752017,-75.0777688,4.0,5.0,1
0_bq30K9LWJP16wCrKUD5w,Barker Diamond Company,37212,36.1300497,-86.8016849,5.0,17.0,1
6cPVGUOVlHa6TwlgU08IXQ,Dr.Green,,53.544389,-113.4909267,1.5,7.0,1
Jpjez35yrcPwCu5NZwYNlw,Jake's Place,08034,39.8981757,-75.0165475,4.5,13.0,1
tj9T7SUDD0SZZwq0LqKz4Q,Pecos Liquor Store,19809,39.7687065,-75.504173,5.0,9.0,1
F6hASqb_Z5ASXz0-pZFlfA,Edible Arrangements,19128,40.035169,-75.216409,3.5,10.0,1
4FaYG9qKDpDyr68bKmaIEw,Capitol Cellars,83702,43.6135729,-116.1999038,4.0,176.0,1
qawLaB79bFiXEtFc5SEBkQ,Crowne Plaza Philadelphia - King of Prussia,19406,40.0911552,-75.3887632,3.0,64.0,1
LvFmVnPSbi0lmgpcK_qw-Q,Foot Locker,19102,39.9514625,-75.1662577,2.0,12.0,1
rqaIe-61HKlWaGYmVwlw8Q,Petite 4,83706,43.6046712,-116.22804,4.5,121.0,1
mWv9wdM5OD7tiDzf3DkyXw,LA Fitness,85743,32.3527211,-111.0908436,4.0,76.0,1
3L-cbPMvNbsG9vmOF5QHEQ,Idaho Center For Reproductive Medicine,83712,43.603023,-116.187203,3.5,13.0,1
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,19103,39.953291,-75.173645,4.0,65.0,1
yUcMPv-B9gCUUNT-GUiJbw,The flagpole Nola,70116,29.9724753,-90.0724686,5.0,30.0,1
MYoRNLb5chwjQe3c_k37Gg,Sean Thorntons Public House,19134,39.988107,-75.105553,3.5,6.0,1
pP4q0Mym-qt20nRqTKbzhQ,Morton's The Steakhouse,19102,39.949603,-75.1649701595,3.5,149.0,0
3_y-iyx2kXmhdgVOZHvm4g,McCaffrey's Supermarket,19067,40.2210871,-74.8720194,3.5,35.0,1
lPuL8YgBHLhwaVp8ubMOFw,Dekalb Produce,19422,40.1535069,-75.3032712,4.5,16.0,1
xLRBRbbFsKx0fDDbg_xZag,Arch Engraving,63122,38.5790831,-90.4066417,4.5,11.0,1
MC5pczUOBUN-0MtJAYk46Q,Cupcake Fairies,70119,29.976258,-90.076105,5.0,20.0,1
uPL28VrdCqBDkkJe1A_NTA,"American Freight Furniture, Mattress, Appliance",37072,36.3254421616,-86.7131666746,3.0,11.0,1
BkmVHg6HjHWMc0OFxcd6VQ,Hair By Audrey Johnson,93108,34.4381407,-119.6151426,5.0,5.0,1
L7mbUPFMAfetY0fzuYtZ_g,Dunkin',08075,40.0153779791,-74.9543424694,3.0,7.0,1
zyge4T5eSiPHq1-IaJb_Qg,Nancy Le Nails,19150,40.0609699,-75.1674125,2.0,10.0,1
7Ct4QuWaY63DkAOXqEiVGA,Hong Kong Chinese Restaurant,19036,39.9033171,-75.2844083,3.0,18.0,1
B9oez-fvFRD76en7pEvhMA,Dress Up,37212,36.1373207229,-86.8005514517,4.0,18.0,1
wkW37gk-C6PVVn50ahL4tA,HomeGoods,19087,40.039782,-75.369961,3.0,17.0,1
Jb1MlURq6ItKZ244tyoirA,Jessie Sessions - Berkshire Hathaway Santa Barbara,93105,34.4408006,-119.7494444,5.0,19.0,1
8vtIB1e8HbMPwbzP7edk7g,"A Jackson Ecker, Inc",19464,40.2466542,-75.6510162,4.0,18.0,1
PkaxfjwdWKL02xkK2UGxNw,Aicha African Hair Braiding,19120,40.03825,-75.12988,4.0,20.0,1
Wc-c_hQK4vFCl9keeVTUZw,Felix's Restaurant & Oyster Bar,70124,30.023792,-90.1136223,3.5,255.0,1
uKFYm0R8Fuf3H2vihxEobA,Jiffy Lube,33710,27.771165,-82.711946,2.5,51.0,1
4uqRhXZTOzKF2ZhxbWzxfA,Ulta Beauty,19702,39.6720582582,-75.6489002742,3.5,11.0,1
YmldZ34wq5v1Y4yLclNQ5g,Sport Clips Haircuts of Exton,19341,40.0585837224,-75.6544678,4.0,11.0,1
Uc97dMY2Ml9JG6uLjPQz2A,DeGrandis Automotive Center,19355,40.0427175,-75.5376779,5.0,5.0,1
wzAGD9Pe7V7CIP2Npu3RFg,Keeble's Service,18974,40.1983653,-75.0865462,5.0,7.0,1
DJdOxtjoSwQf9O_JPlanfQ,Gifted Hands Barber Shop,33611,27.882396,-82.507136,5.0,6.0,1
rw0iJ3QmvKv5JxL20lbCUw,Esthetic Style,33619,27.947168,-82.347765,3.0,6.0,1
c6xOzTbNqD-1g9PoxAh4DQ,The Wine Loft,37203,36.1520443,-86.7846698,3.0,36.0,0
YhQAQhG1IkXJH7oLZMbM9w,Del Taco,89431,39.5836527,-119.740935,1.5,60.0,1
4krKemnM4UAcZ2oNarwNrw,Saks OFF 5TH,33559,28.1919576,-82.3915434,3.0,7.0,1
qMmEEvmRvcyJUD5SrKNCtA,King Ribs Bar-B-Q,46254,39.8540036,-86.2406392,3.0,20.0,1
Ei0wJeADbNtwvA9CrvknJw,Cocco's Gelateria,19018,39.9199693,-75.2984646,4.5,37.0,1
16abiGP6ZPeXdz-aEDmQgw,Ann Bradford PhotoDesign,85718,32.3389931,-110.9268201,4.5,6.0,0
TF4IyHKK05m5rXENCK94nA,More Than Old,19106,39.9535003,-75.1450636,4.0,6.0,1
g_VAg9LXIiiV2WMnGQCxOA,Legacy Coins,33548,28.1815811,-82.4675332,5.0,5.0,1
ARKB7J0IVDbodnINMuIRXA,Sears Appliance and Hardware Store,18976,40.2399640722,-75.122795105,2.5,6.0,0
qS4CaO_u_vMrTl31XJto1A,Szechuan Paramount Restaurant,T5E 4C2,53.5878652,-113.4915257,3.0,25.0,1
Unf5cncllS4V_CKQmp2V9Q,Advance Auto Parts,33778,27.891747588,-82.7864744514,4.0,9.0,1
x4A46frReno0Wg7ZwczHTA,ReJuv Medspa,83642,43.5896886,-116.3670907,4.0,16.0,1
NVpbPRDvfwjb85CJwWE0nQ,China Wok,19006,40.0903977316,-75.0926760348,4.0,55.0,1
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,19063,39.916169,-75.382347,4.0,88.0,1
73vXXe4MbpHhq_2_uiHIrQ,4J Laundromat,19148,39.9208234,-75.1600292,5.0,13.0,1
IuBhNQjsUb5wjGoji3ziXA,The Galman Group,19046,40.09035,-75.124453,1.5,15.0,1
DxwDYVexldL9HAJAkAoYLA,SuperPawn,89501,39.5270515,-119.8117041,2.0,5.0,1
VS4iEul7Rp4jJGcNcKu4FA,Brew House Pub & Grill,89509,39.4772227,-119.7930507,3.0,6.0,0
G1q5MH5z7OKJOnq9nnbzZw,Williamson County Animal Center,37064,35.9443945,-86.878041,3.5,12.0,1
HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,83702,43.6161949628,-116.2027077,4.0,280.0,1
Iuir7lUtx-LMhYtStwyf3Q,Another Broken Egg Cafe,46250,39.904151,-86.083809,4.0,26.0,1
B6GLK-7h305joEgUjXlH-A,Family Beverage,19454,40.228372,-75.259942,3.0,6.0,1
oFcqP3WFAtXgt162A9FIAg,Core Property Services,08034,39.9169,-74.97572,1.0,7.0,1
vVm2qH6n4tWzN_qv6PBIVw,The Humming Bird Jerk house,33647,28.130283,-82.364992,3.5,32.0,1
B5XSoSG3SfvQGtKEGQ1tSQ,Los Padres National Forest,93105,34.597239,-119.510772,4.5,13.0,1
Htnv87XCc9GXuE6hKEHnNg,Caring Hands Veterinary Clinic,19114,40.0679151372,-75.007130852,4.0,36.0,1
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,37067,35.9459704793,-86.8279486659,3.5,329.0,1
du_yelFmWOZDEyIAE-jdsQ,Taco Del Mar,70112,29.9522480802,-90.0782639989,2.0,9.0,1
QN7JpoH3Qu-Y-EhXdxrkMQ,Fleur-de-Lys Mansion,63104,38.6125465,-90.2380408,5.0,22.0,1
26M-3o8bL-9MWAWKk3yjDQ,Freedom Smoke USA,85741,32.3553130924,-111.0425949097,3.0,47.0,1
FdA6P5CW6_8okbKwk0tpeA,Reineke Decorating Center,63144,38.612049,-90.337262,4.0,8.0,1
nePPSHdai8L7aWmXwOZHEg,Stokehold Restaurant,70115,29.9170045,-90.0982621,4.5,13.0,0
vLT1KtrA9bWvjFOg-0xVIg,Pieology Pizzeria,93117,34.4304533,-119.8723449,3.5,131.0,0
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,19130,39.9686973,-75.1606146,4.5,138.0,1
o_SARUTRPagpzpaWw6ZQeA,Stefanec's South Barber Shop,33770,27.9235861218,-82.813243866,4.5,11.0,1
jBCgQ6nZDsMCWU7eaSxOpw,Whaley's Blazin BBQ,33549,28.137927,-82.4626332,4.5,58.0,0
ixj7fzkBZOvwIphmfbyJMg,Purple Penguin Candy Emporium,85713,32.2066779,-110.9205967,5.0,14.0,1
Gvq5Artc4F4M2zmF7ZHeqA,Rapco Automotive Centers,19082,39.9686127,-75.2934923,5.0,10.0,1
x7R0FReViemWjQO581WI5A,Debbie's Pet Sitting,19147,39.9350642,-75.1516194,5.0,12.0,1
hfN3l0gJ-XszD1XFGNvA6A,Akira,08108,39.91576,-75.068382,3.0,40.0,0
bA67-1nlrQpuPAowhGnvIw,Save A Lot,34653,28.2574576,-82.7057537,3.0,7.0,1
vo12FJ4dAdP8Jr4ctFYRkg,Painturo's,37122,36.2244538,-86.5418712,4.0,46.0,1
97yrCvZXdnMhmCtM8qmKFw,Comfort Inn Marrero - New Orleans West,70072,29.892187,-90.122823,3.0,19.0,1
xS1cKW1BssWSVJ_a59N49Q,Boise Towne Square Dental,83704,43.6116121,-116.289829,3.5,6.0,1
KZlc-Tf3hq5X2Z6tenpzDQ,Secrets,08033,39.898768,-75.0308545,4.0,5.0,0
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,63141,38.6735532,-90.4204985,3.5,65.0,1
btz66nFIXhjh8Mittev9IA,Tabasco Country Store,70116,29.9581357837,-90.0627262625,4.5,7.0,1
3CTuCLhazl6N8cIonyDkXw,Douglass Golf Course,46205,39.808992,-86.1352054,4.0,5.0,1
GUtKfpiIf8V0iSMi9bprVw,Dale's Auto Care,83705,43.5788371,-116.2131613,4.5,14.0,1
I2CxrvM0BGH1svfxqGGD2g,M.L.Rose Craft Beer & Burgers - Melrose,37204,36.1226231735,-86.7761365195,3.5,472.0,1
